,age_group,amazon_product_url,article_chapter_link,asterisk,author,book_image,book_image_height,book_image_width,book_review_link,book_uri,contributor,contributor_note,created_date,dagger,description,first_chapter_link,price,primary_isbn10,primary_isbn13,publisher,rank,rank_last_week,sunday_review_link,title,updated_date,weeks_on_list,isbns,buy_links,category,published_date
10,,https://www.amazon.com/dp/0393242137?tag=thenewyorktim-20,,0,Robert Macfarlane,https://static01.nyt.com/bestsellers/images/9780393242133.jpg,500,329,,nyt://book/a89110b8-b088-58cd-afd3-275cc677b3c2,by Robert Macfarlane,,2025-06-02T23:13:47.534Z,0,"The author of “Underland” explores flowing waters in Ecuador, India and Canada.",,0.00,,9780393242133,Norton,11,0,,IS A RIVER ALIVE?,2025-06-02T23:13:47.534Z,1,"[{'isbn10': '', 'isbn13': '9780393242133'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0393242137?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393242133?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393242133'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FIS%2BA%2BRIVER%2BALIVE%253F%2FRobert%2BMacfarlane%2F9780393242133'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780393242133'}]",Nature,2025-06-08
11,,https://www.amazon.com/dp/0525426051?tag=thenewyorktim-20,,0,John Green,https://static01.nyt.com/bestsellers/images/9780525556572.jpg,500,331,,nyt://book/bb5b70b2-964d-5146-8e4b-64724d34a3a9,by John Green,,2025-06-02T23:13:47.608Z,0,The author of “The Anthropocene Reviewed” chronicles the fight against the deadly infectious disease tuberculosis.,,0.00,,9780525556572,Crash Course,12,10,,EVERYTHING IS TUBERCULOSIS,2025-06-02T23:13:47.608Z,10,"[{'isbn10': '', 'isbn13': '9780525556572'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0525426051?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780525556572?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525556572'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FEVERYTHING%2BIS%2BTUBERCULOSIS%2FJohn%2BGreen%2F9780525556572'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780525556572'}]",Social Science,2025-06-08
12,,https://www.amazon.com/Tyranny-Twenty-Lessons-Twentieth-Century/dp/0804190119?tag=thenewyorktim-20,,0,Timothy Snyder,https://static01.nyt.com/bestsellers/images/9780804190114.jpg,465,330,,nyt://book/eeb07cb6-f672-5b8d-b85d-6ce6f62b1856,by Timothy Snyder,,2025-06-02T23:13:47.681Z,0,Twenty lessons from the 20th century about the course of tyranny.,,0.00,,9780804190114,Crown,13,13,,ON TYRANNY,2025-06-02T23:13:47.681Z,52,"[{'isbn10': '', 'isbn13': '9780804190114'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Tyranny-Twenty-Lessons-Twentieth-Century/dp/0804190119?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780804190114?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780804190114'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FON%2BTYRANNY%2FTimothy%2BSnyder%2F9780804190114'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780804190114'}]",Political Science,2025-06-08
13,,https://www.amazon.com/dp/0593657500?tag=thenewyorktim-20,,0,Karen Hao,https://static01.nyt.com/bestsellers/images/9780593657508.jpg,500,329,,nyt://book/ab7f22c8-0633-5baf-8263-71c8899cfd41,by Karen Hao,,2025-06-02T23:13:47.754Z,0,An examination of the disruptions made and resources taken by artificial intelligence.,,0.00,,9780593657508,Penguin Press,14,0,,EMPIRE OF AI,2025-06-02T23:13:47.754Z,1,"[{'isbn10': '', 'isbn13': '9780593657508'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593657500?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593657508?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593657508'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FEMPIRE%2BOF%2BAI%2FKaren%2BHao%2F9780593657508'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780593657508'}]",Technology & Engineering,2025-06-08
14,,https://www.amazon.com/dp/1538767066?tag=thenewyorktim-20,,0,Jonathan Capehart,https://static01.nyt.com/bestsellers/images/9781538767061.jpg,500,331,,nyt://book/1c972b9e-91e8-512f-b55e-8be6f7c0a1e3,by Jonathan Capehart,,2025-06-02T23:13:47.827Z,0,The MSNBC anchor and Pulitzer Prize-winning journalist describes how he embraced his identity.,,0.00,,9781538767061,Grand Central,15,0,,YET HERE I AM,2025-06-02T23:13:47.827Z,1,"[{'isbn10': '', 'isbn13': '9781538767061'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1538767066?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538767061?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538767061'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FYET%2BHERE%2BI%2BAM%2FJonathan%2BCapehart%2F9781538767061'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9781538767061'}]",Biography & Autobiography,2025-06-08
0,,https://www.amazon.com/dp/0593597400?tag=thenewyorktim-20,,0,Tina Knowles with Kevin Carr O'Leary,https://static01.nyt.com/bestsellers/images/9780593597408.jpg,500,375,,nyt://book/4e539008-0935-5396-aa30-495b9145310f,by Tina Knowles with Kevin Carr O'Leary,,2025-06-04T22:33:17.822Z,0,,,0.00,,9780593597408,One World,1,0,,MATRIARCH,2025-06-04T22:33:17.822Z,1,"[{'isbn10': '', 'isbn13': '9780593597408'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593597400?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593597408?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593597408'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FMATRIARCH%2FTina%2BKnowles%2Bwith%2BKevin%2BCarr%2BO%2527Leary%2F9780593597408'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780593597408'}]",Biography & Autobiography,2025-05-11
1,,https://www.amazon.com/dp/1668023482?tag=thenewyorktim-20,,0,Ezra Klein and Derek Thompson,https://static01.nyt.com/bestsellers/images/9781668023488.jpg,500,331,,nyt://book/041486a7-1130-5821-989f-33b7d1efd0de,by Ezra Klein and Derek Thompson,,2025-06-02T23:13:47.314Z,0,A New York Times opinion columnist and a staff writer at The Atlantic evaluate obstacles to American progress.,,0.00,,9781668023488,Avid Reader,2,1,,ABUNDANCE,2025-06-02T23:13:47.314Z,6,"[{'isbn10': '', 'isbn13': '9781668023488'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668023482?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668023488?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668023488'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FABUNDANCE%2FEzra%2BKlein%2Band%2BDerek%2BThompson%2F9781668023488'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9781668023488'}]",Business & Economics,2025-05-11
2,,https://www.amazon.com/dp/0525426051?tag=thenewyorktim-20,,0,John Green,https://static01.nyt.com/bestsellers/images/9780525556572.jpg,500,331,,nyt://book/bb5b70b2-964d-5146-8e4b-64724d34a3a9,by John Green,,2025-06-02T23:13:47.608Z,0,The author of “The Anthropocene Reviewed” chronicles the fight against the deadly infectious disease tuberculosis.,,0.00,,9780525556572,Crash Course,3,2,,EVERYTHING IS TUBERCULOSIS,2025-06-02T23:13:47.608Z,6,"[{'isbn10': '', 'isbn13': '9780525556572'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0525426051?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780525556572?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525556572'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FEVERYTHING%2BIS%2BTUBERCULOSIS%2FJohn%2BGreen%2F9780525556572'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780525556572'}]",Social Science,2025-05-11
3,,https://www.amazon.com/dp/0593803671?tag=thenewyorktim-20,,0,Joan Didion,https://static01.nyt.com/bestsellers/images/9780593803677.jpg,500,329,,nyt://book/5ebb46d0-9a97-51ed-91f0-a518dda382d1,by Joan Didion,,2025-05-16T17:58:08.88Z,0,"Didon’s first-person account, discovered after her death, written to her husband, John Gregory Dunne, of her psychiatric sessions.",,0.00,,9780593803677,Knopf,4,0,,NOTES TO JOHN,2025-05-16T17:58:08.88Z,1,"[{'isbn10': '', 'isbn13': '9780593803677'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593803671?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593803677?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593803677'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FNOTES%2BTO%2BJOHN%2FJoan%2BDidion%2F9780593803677'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780593803677'}]",Literary Collections,2025-05-11
4,,https://www.amazon.com/dp/0593978773?tag=thenewyorktim-20,,0,Pope Francis with Carlo Musso,https://static01.nyt.com/bestsellers/images/9780593978771.jpg,500,335,,nyt://book/2520551f-07e4-5c12-b83d-f426855f31e1,by Pope Francis with Carlo Musso,,2025-06-02T23:12:58.352Z,0,The late Pope Francis recounts details of his life from his childhood through to key moments of his papacy; translated by Richard Dixon.,,0.00,,9780593978771,Random House,5,0,,HOPE,2025-06-02T23:12:58.352Z,3,"[{'isbn10': '', 'isbn13': '9780593978771'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593978773?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593978771?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593978771'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHOPE%2FPope%2BFrancis%2Bwith%2BCarlo%2BMusso%2F9780593978771'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780593978771'}]",Religion,2025-05-11
5,,https://www.amazon.com/dp/0593655036?tag=thenewyorktim-20,,0,Jonathan Haidt,https://static01.nyt.com/bestsellers/images/9780593655030.jpg,500,329,,nyt://book/7557cf43-7888-5c15-8206-d3541cccd89b,by Jonathan Haidt,,2025-06-02T23:13:47.093Z,0,A co-author of “The Coddling of the American Mind” looks at the mental health impacts that a phone-based life has on children.,,0.00,,9780593655030,Penguin Press,6,3,,THE ANXIOUS GENERATION,2025-06-02T23:13:47.093Z,57,"[{'isbn10': '', 'isbn13': '9780593655030'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593655036?tag=thenewyorktim-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593655030?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593655030'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BANXIOUS%2BGENERATION%2FJonathan%2BHaidt%2F9780593655030'}, {'name': 'Bookshop.org', 'url': 'https://bookshop.org/a/3546/9780593655030'}]",Psychology,2025-05-11
