bookID,title,authors,average_rating,isbn,isbn13,category
23925,18 Best Stories by Edgar Allan Poe,Edgar Allan Poe/Vincent  Price/Chandler Brossard,4.02,0440322278,9.78044E+12,Horror tales
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,4.14,1932073205,9.78193E+12,Fiction
13719,Cromartie High School  Vol. 06,Eiji Nonaka/Brendan Frayne,4.21,1413902626,9.78141E+12,Fiction
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,0060556501,9.78006E+12,Juvenile Fiction
44382,Testaments Betrayed: An Essay in Nine Parts,Milan Kundera/Linda Asher/فروغ پوریاوری,4.04,0060927518,9.78006E+12,
34504,Wyrd Sisters (Discworld  #6; Witches #2),Terry Pratchett,4.13,0061020664,9.78006E+12,Fiction
9557,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,3.83,0099448475,9.7801E+12,Fiction
12321,Beyond Good and Evil,Friedrich Nietzsche/R.J. Hollingdale/Michael Tanner,4.01,014044923X,9.78014E+12,Philosophy
17297,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,4.41,0807615323,9.78081E+12,"Einstein, Albert"
33615,Fourth of July Mice!,Bethany Roberts/Doug Cushman,3.24,0618313664,9.78062E+12,Juvenile Fiction
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,3.84,0142406198,9.78014E+12,Juvenile Nonfiction
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,0375701893,9.78038E+12,
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.24,0312243359,9.78031E+12,Political Science
38585,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,3.6,0307337936,9.78031E+12,
44505,The Best American Essays 2006,Lauren Slater/Robert Atwan,3.88,0618705295,9.78062E+12,Sports
9184,Ballet in Western Culture: A History of Its Origins and Evolution,Carol Lee,3.53,0415942578,9.78042E+12,History
44039,Borges and The Eternal Orangutans,Luis Fernando Verissimo/Margaret Jull Costa,3.81,081121592X,9.78081E+12,Fiction
40421,Escape on Venus (Venus  #4),Edgar Rice Burroughs,3.7,0345370112,9.78035E+12,Fiction
2423,Double Tap (Paul Madriani  #8),Steve Martini,3.92,0515139734,9.78052E+12,Attorney and client
40160,Firebirds: An Anthology of Original Fantasy and Science Fiction,Sharyn November/Lloyd Alexander/Emma Bull/Charles Vess/Michael Cadnum/Kara Dalkey/Nancy Farmer/Nina Kiriki Hoffman/Diana Wynne Jones/Patricia A. McKillip/Garth Nix/Meredith Ann Pierce/Delia Sherman/Sherwood Smith/Nancy Springer/Megan Whalen Turner/Elizabeth Wein/Laurel Winter,3.96,0142403202,9.78014E+12,
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,Ernesto Laclau/Chantal Mouffe,3.89,1859843301,9.78186E+12,Philosophy
23257,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,4.07,019289322X,9.78019E+12,
30298,The Symposium,Plato/Christopher Gill,4.04,0140446168,9.78014E+12,Philosophy
36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/Raël/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,4,1581126506,9.78158E+12,
10079,Mary Queen of Scots,Antonia Fraser,4.05,038531129X,9.78039E+12,Biography & Autobiography
26156,Peanuts: The Art of Charles M. Schulz,Chip Kidd/Jean Schulz/Charles M. Schulz/Geoff Spear,4.38,0375714634,9.78038E+12,Art
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,3.96,0385333471,9.78039E+12,American fiction
13944,The Secret Life of Houdini: The Making of America's First Superhero,William Kalush/Larry Sloman,3.87,0743272072,9.78074E+12,
14414,Barron's Book Notes: Lord of the Flies,Michael Spring/William Golding,3.67,0812034260,9.78081E+12,Fiction
44186,The Monster at the End of this Book,Jon Stone/Michael J. Smollin,4.44,037582913X,9.78038E+12,Juvenile Fiction
44002,Never Far From Nowhere,Andrea Levy,3.7,0747252130,9.78075E+12,Social Science
22789,犬夜叉 24,Rumiko Takahashi,4.26,4091256449,9.78409E+12,"Fantasy comic books, strips, etc"
11643,Te Kaihau: The Windeater,Keri Hulme,3.72,0807611689,9.78081E+12,Fiction
8630,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,4.32,0786177837,9.78079E+12,Fiction
16809,Christopher and His Kind,Christopher Isherwood,4.11,0816638632,9.78082E+12,
22691,The Other Woman,Ann  O'Leary,3.64,1562802348,9.78156E+12,Fiction
24093,Street Magic (The Circle Opens  #2),Tamora Pierce,4.15,0590396439,9.78059E+12,Juvenile Fiction
16878,Arctic Dreams,Barry  Lopez,4.21,0375727485,9.78038E+12,Nature
24591,The Short Stories  Vol 3,Ernest Hemingway/Stacy Keach,3.77,0743527291,9.78074E+12,
44455,Not Much Fun: The Lost Poems of Dorothy Parker,Dorothy Parker/Stuart Y. Silverstein,4.18,0743211480,9.78074E+12,Biography & Autobiography
30314,Embracing Love  Vol. 4,Youka Nitta,4.34,1933440171,9.78193E+12,Comics & Graphic Novels
9864,The Ground Beneath Her Feet,Salman Rushdie,3.79,0312254997,9.78031E+12,Fiction
22763,Open House,Elizabeth Berg,3.7,0099461269,9.7801E+12,Fiction
20517,Vicars of Christ: A History of the Popes,Charles A. Coulombe,3.94,0806523700,9.78081E+12,Religion
23717,Rumic World Trilogy  Volume 3 (Rumic World Trilogy  #3),Rumiko Takahashi,3.88,1569312060,9.78157E+12,
11285,Vengeance (Joe Kurtz  #1),Dan Simmons,3.68,2268041042,9.78227E+12,History
22514,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk,Michael Baur/Steven Baur/James S. Spiegel,3.63,0812696069,9.78081E+12,Philosophy
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.88,0007177844,9.78001E+12,Fiction
5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,0307264602,9.78031E+12,Fiction
43459,Ice (Shooting Stars  #2),V.C. Andrews,3.75,0671039946,9.78067E+12,Sports & Recreation
25463,The Essential John Nash,John F. Nash/Harold William Kuhn/Sylvia Nasar,3.89,0691096104,9.78069E+12,
22436,The Meaning of Relativity (Science Library),Albert Einstein/Brian Greene,4.32,0691120277,9.78069E+12,Science
13194,Green Arrow  Vol. 1: Quiver,Kevin Smith/Phil Hester/Ande Parks,4.07,1563899655,9.78156E+12,Comics & Graphic Novels
27827,Eugene Onegin: A Novel in Verse (Vol. 1),Alexander Pushkin/Vladimir Nabokov,4.09,0691019053,9.78069E+12,Literary Criticism
41053,No Cherubs for Melanie,James  Hawkins,4,1550023926,9.78155E+12,
17915,Arcadia,Tom Stoppard,4.19,1568651376,9.78157E+12,Drama
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,3.95,0807050113,9.78081E+12,Social Science
12143,You Come Too: Favorite Poems for Readers of All Ages,Robert Frost/Noel Perrin,4.15,0805069852,9.78081E+12,Juvenile Nonfiction
41376,Flirting with Danger,Linda Turner,3.57,037307316X,9.78037E+12,Fiction
14169,Touching the Rock: An Experience of Blindness,John M. Hull/Oliver Sacks,3.98,067973547X,9.78068E+12,Biography & Autobiography
2445,Teaching English Abroad,Susan  Griffith,3.57,1854583522,9.78185E+12,Business & Economics
33692,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Robert D. Kaplan,3.92,037550804X,9.78038E+12,Travel
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,0312422326,9.78031E+12,Biography & Autobiography
10778,Across the River and into the Trees,Ernest Hemingway,3.33,0684844648,9.78068E+12,Fiction
40604,The Life and Opinions of Tristram Shandy  Gentleman,Laurence Sterne/Robert Folkenflik,3.74,0375761195,9.78038E+12,Literary Criticism
16806,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans,0,0415940478,9.78042E+12,
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,0061245135,9.78006E+12,Education
44510,The Best American Crime Writing 2006,Mark Bowden/Otto Penzler/Thomas H. Cook/S.C. Gwynne/Paige Williams/Mary Battiata/Howard Blum/John Connolly/Richard Rubin/Chuck Hustmyre/David Friedman/Denise Grollmus/Deanne Stillman/Jeffrey Toobin/Skip Hollandsworth/Jimmy Breslin/John Heilemann/Mark Jacobson/Robert Nelson,4,0060815523,9.78006E+12,
42519,Eisenhower: Soldier and President,Stephen E. Ambrose,3.98,0671747584,9.78067E+12,Biography & Autobiography
39191,La máquina de follar,Charles Bukowski,3.92,8433920448,9.78843E+12,
31462,Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,3.94,0451528565,9.78045E+12,Literary Criticism
22803,犬夜叉 26,Rumiko Takahashi,4.28,4091256465,9.78409E+12,
8628,The Making of Master and Commander: The Far Side of the World,Tom McGregor,3.97,0393325539,9.78039E+12,Performing Arts
10971,Hydra's Ring (Outlanders  #39),James Axler,3.88,0373638523,9.78037E+12,Fiction
2536,The Year of the Death of Ricardo Reis,José Saramago/Giovanni Pontiero,4.02,1860465021,9.78186E+12,Fiction
21031,When Nietzsche Wept,Irvin D. Yalom,4.32,0060748125,9.78006E+12,Fiction
4654,The Imaginary Girlfriend,John Irving,3.42,0345458265,9.78035E+12,Biography & Autobiography
18518,The Diary of Virginia Woolf  Volume One: 1915-1919,Virginia Woolf/Anne Olivier Bell/Quentin Bell,4.32,0156260360,9.78016E+12,
40789,Voyage of the Turtle: In Pursuit of the Earth's Last Dinosaur,Carl Safina,4.24,0805078916,9.78081E+12,Nature
6144,The Moonstone,Wilkie Collins/P.D. James,3.91,0192100289,9.78019E+12,
31072,Under the Volcano,Malcolm Lowry,3.79,0060955228,9.78006E+12,
20238,A Fearsome Doubt (Inspector Ian Rutledge  #6),Charles Todd,4.04,0553583174,9.78055E+12,Fiction
14107,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,3.78,0553409689,9.78055E+12,
40459,Ragtime,E.L. Doctorow,3.88,0553026003,9.78055E+12,Fiction
2557,De Kooning: An American Master,Mark Stevens/Annalyn Swan,4.11,0375711163,9.78038E+12,Biography & Autobiography
26596,E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition),E.E. Cummings/George J. Firmage,4.35,0871401525,9.78087E+12,Poetry
20869,One is the Loneliest Number (Tom Clancy's Net Force Explorers  #3),Diane Duane/Tom Clancy/Steve Pieczenik,3.95,0425164179,9.78043E+12,Fiction
7796,Cattus Petasatus: The Cat in the Hat in Latin,Dr. Seuss/Jennifer Morrish Tunberg/Terence Tunberg/Terence O. Tunberg/Guenevera Tunberg/Terentio Tunberg,4.17,0865164711,9.78087E+12,
40530,Time and Again: Time Was / Times Change,Nora Roberts,3.77,0373484410,9.78037E+12,Fiction
18281,Introduction to Phenomenology,Robert Sokolowski,3.98,0521667925,9.78052E+12,Philosophy
40260,The Great Ape Project: Equality Beyond Humanity,Paola Cavalieri/Peter Singer,4.05,031211818X,9.78031E+12,Nature
3291,The Stories of Eva Luna,Isabel Allende,3.97,0743217187,9.78074E+12,Fiction
36025,Mysteries,Colin Wilson,4.08,1842931857,9.78184E+12,Large print books
21665,The Best American Mystery Stories 2004,Nelson DeMille/Otto Penzler,3.55,0618497420,9.78062E+12,American literature
32767,At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,3.88,0812974417,9.78081E+12,
27269,The Glass House (Captain Lacey  #3),Ashley Gardner,4.04,0425199436,9.78043E+12,
20258,Doctor Who Short Trips: Repercussions,Gary Russell/Peter Anghelides/J. Shaun Lyon/Jon de Burgh Miller/Eddie Robson/Todd Green/Andy Russell/Andrew Collins/Kathryn Sullivan/Iain McLaughlin/Mark Michalowski/Joseph Lidster/Trevor Baxendale/Colin Brake/Claire Bartlett/Sarah Groenewegen/Trey Korte/Andy Frankham-Allen,3.38,1844350487,9.78184E+12,
19685,Cutting Edge (Tom Clancy's Power Plays  #6),Jerome Preisler/Tom Clancy/Martin Greenberg,3.86,0425187055,9.78043E+12,
3875,The Sun Also Rises,Ernest Hemingway/William Hurt,3.82,0743564413,9.78074E+12,Young Adult Fiction
9838,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,3.77,0316159417,9.78032E+12,Biography & Autobiography
18770,The Modern Mind: An Intellectual History of the 20th Century,Peter Watson,4.26,0060084383,9.78006E+12,History
42198,The Icarus Agenda,Robert Ludlum,3.96,0752858505,9.78075E+12,Asia
12016,Look to Windward (Culture  #7),Iain M. Banks,4.2,0743421922,9.78074E+12,Fiction
576,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,3822840858,9.78382E+12,"Europe, German-speaking"
16388,Lord Emsworth and Others (Blandings Castle  #5.5),P.G. Wodehouse,4.16,1585672777,9.78159E+12,Blandings Castle (England : Imaginary place)
2253,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Stephen R. Covey,3.9,0671887173,9.78067E+12,Business & Economics
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,John     Kay/John Einarson,4.1,1550821083,9.78155E+12,Rock groups
164,The Untouchables,Eliot Ness/Oscar Fraley,3.89,1568491980,9.78157E+12,Criminals
6366,My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2),Dixie Cash,3.88,0061134236,9.78006E+12,Fiction
7264,Dominion (Ollie Chandler #2),Randy Alcorn,4.22,1590525930,9.78159E+12,Fiction
2186,The Family Idiot 5: Gustave Flaubert 1821-1857,Jean-Paul Sartre/Carol Cosman,3.8,0226735192,9.78023E+12,Fiction
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder/Stephen W. Hines,3.92,1400307856,9.7814E+12,Juvenile Nonfiction
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060934913,9.78006E+12,Biography & Autobiography
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,0007171994,9.78001E+12,Song cycles
6694,The Giraffe and the Pelly and Me,Roald Dahl/Quentin Blake,3.82,0140568190,9.78014E+12,Juvenile Fiction
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt/Liz Tuccillo,3.66,141694740X,9.78142E+12,Family & Relationships
1586,Lysistrata,Aristophanes/Douglass Parker,3.85,0451616227,9.78045E+12,Fiction
19090,Middlemarch,George Eliot/Megan McDaniel/Lynne Sharon Schwartz/Lynn Sharon Schwartz,3.96,1593080239,9.78159E+12,Fiction
35244,Frankenstein (SparkNotes Literature Guide),SparkNotes/Mary Wollstonecraft Shelley,3.5,1586633570,9.78159E+12,Study Aids
18520,The Diary of Virginia Woolf  Volume Three: 1925-1930,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.42,0156260387,9.78016E+12,
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.1,0812216717,9.78081E+12,Drama
26206,Me vs. Me,Sarah Mlynowski,3.67,0373895887,9.78037E+12,Fiction
44030,Looking East,Steve McCurry,4.55,0714846376,9.78071E+12,Photography
14305,The Greenlanders,Jane Smiley,3.9,1400095468,9.7814E+12,Fiction
2204,The John Adams Reader: Eseential Writings on an American Composer,Thomas May/John   Adams,3.5,1574671324,9.78157E+12,Biography & Autobiography
10718,Something Happened,Joseph Heller,3.52,0684841215,9.78068E+12,Fiction
40995,Sword & Citadel (The Book of the New Sun #3-4),Gene Wolfe,4.32,0312890184,9.78031E+12,Science
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,4.02,0872203905,9.78087E+12,Literary Criticism
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,2.88,8420466557,9.78842E+12,Fiction
10534,The Art of War,Sun Tzu/Thomas Cleary/Pulat Otkan/Giray Fidan,3.97,1590302257,9.78159E+12,Self-Help
7850,The Girl in the Flammable Skirt,Aimee Bender,3.88,0385492162,9.78039E+12,Fiction
9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,0552998877,9.78055E+12,Fiction
24473,See How She Dies,Lisa Jackson,3.9,0821776053,9.78082E+12,Fiction
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,3.94,0007120699,9.78001E+12,Detective and mystery stories
23228,Boy Meets Boy,David Levithan,3.84,0375832998,9.78038E+12,Young Adult Fiction
22541,Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,Neil deGrasse Tyson/Stephen Tyson,4.17,0385488378,9.78039E+12,
29658,Postwar: A History of Europe Since 1945,Tony Judt,4.34,0143037757,9.78014E+12,History
35308,Dirt (Stone Barrington  #2),Stuart Woods,3.89,0061094234,9.78006E+12,Fiction
17323,A Visitation of Spirits,Randall Kenan,3.76,0375703977,9.78038E+12,
7445,The Glass Castle,Jeannette Walls,4.27,074324754X,9.78074E+12,Biography & Autobiography
27618,Hasta que te encuentre,John Irving/Carlos Milla Soler,3.63,8483103311,9.78848E+12,Fiction
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,1416531041,9.78142E+12,
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,Simon Goldhill,3.79,0226301192,9.78023E+12,
44531,Fantastic Mr Fox and Other Animal Stories,Roald Dahl,3.95,0141805641,9.78014E+12,Juvenile Fiction
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,3.86,0140275363,9.78014E+12,Reference
29036,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,3.96,0143036491,9.78014E+12,History
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,3.88,0140771972,9.78014E+12,Literary Criticism
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9.78014E+12,
5319,A Christmas Story,Jean Shepherd,4.08,0767916220,9.78077E+12,Fiction
16720,As She Climbed Across the Table,Jonathan Lethem,3.67,0375700129,9.78038E+12,Fiction
11594,La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7),Stephen King/Verónica Canales,4.24,9506440824,9.78951E+12,
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.9,0785263705,9.78079E+12,Biography & Autobiography
41840,100 Great Fantasy Short Short Stories,Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox,3.91,0380699176,9.78038E+12,
45283,Todo está iluminado,Jonathan Safran Foer,3.9,8497930975,9.7885E+12,Fiction
40081,The Meanest Doll in the World (Doll People  #2),Ann M. Martin/Laura Godwin/Brian Selznick,3.96,0786852976,9.78079E+12,Juvenile Fiction
16803,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,4.18,0872206785,9.78087E+12,Poetry
43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Terry Goodkind,4.29,0812575601,9.78081E+12,
30403,Play Dirty,Sandra Brown,3.92,0743289358,9.78074E+12,Fiction
31271,The Matlock Paper,Robert Ludlum,3.88,0752858637,9.78075E+12,Fiction
17057,From Sawdust to Stardust: The Biography of DeForest Kelley,Terry Lee Rioux,4.08,0743457625,9.78074E+12,Fiction
24073,The Contest (Everest  #1),Gordon Korman,3.85,0439401399,9.78044E+12,Juvenile Fiction
22163,The Wild Trees: A Story of Passion and Daring,Richard   Preston,4.09,1400064899,9.7814E+12,
16782,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,3.87,0345437837,9.78035E+12,Criminal defense lawyers
25172,The Dirty Duck (Richard Jury  #4),Martha Grimes,3.94,0451411390,9.78045E+12,Detective and mystery stories
2112,The Art of Nonfiction: A Guide for Writers and Readers,Ayn Rand/Robert Mayhew/Peter   Schwartz,3.96,0452282314,9.78045E+12,
28569,Praying for Sleep,Jeffery Deaver,3.8,0451203054,9.78045E+12,Fiction
29593,A Place So Foreign and Eight More,Cory Doctorow/Bruce Sterling,3.72,1568582862,9.78157E+12,
25401,Maya,Jostein Gaarder/James Anderson,3.6,0753811464,9.78075E+12,Fiction
26046,Morrigan's Cross (Circle Trilogy  #1),Nora Roberts,4.14,0515141658,9.78052E+12,Fiction
13932,The Noonday Demon: An Atlas of Depression,Andrew Solomon,4.18,0684854678,9.78068E+12,Biography & Autobiography
17216,Starship Troopers,Robert A. Heinlein,4.01,1568654308,9.78157E+12,Fiction
31695,Jane and the Wandering Eye (Jane Austen Mysteries  #3),Stephanie Barron,3.86,0553578170,9.78055E+12,Fiction
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,0807588970,9.78081E+12,Fiction
18799,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/Christopher Prendergast/John Sturrock,4.35,0143039318,9.78014E+12,Literary Criticism
37105,Cat's Cradle (Cat  #1),William W. Johnstone,3.85,0821718258,9.78082E+12,Fiction
29404,Your Child and Jesus: A Family Activity Book,Rick Osborne/Kevin Miller,0,080242855X,9.7808E+12,Family & Relationships
6346,Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem,4.04,0941051692,9.78094E+12,
12723,Ride the Moon Down,Terry C. Johnston,4.15,0553572822,9.78055E+12,Fiction
22967,Lidia's Italy,Lidia Matticchio Bastianich/Tanya Bastianich Manuali/David Nussbaum/Christopher Hirsheimer,4.21,1400040361,9.7814E+12,
7615,Farm Animals (A Chunky Book),Phoebe Dunn,3.86,0394862546,9.78039E+12,Juvenile Fiction
5316,Uncle Scrooge #359,Don Rosa/Carl Barks/Lars Jensen/Pat McGreal/Carol McGreal/Frank Jonker/Romano Scarpa/Mau Heymans/José Massaroli,3.88,1888472421,9.78189E+12,"Comic books, strips, etc"
29898,The Wars,Timothy Findley,3.88,0571207995,9.78057E+12,Canadian fiction
28724,Four & Twenty Blackbirds (Bardic Voices  #4),Mercedes Lackey,3.81,0671577786,9.78067E+12,Commercial catalogs
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,4.19,0312940688,9.78031E+12,Fiction
16185,The Wise Woman,Philippa Gregory,3.32,0006514642,9.78001E+12,
14748,Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,0743418174,9.78074E+12,
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,4.32,1887368795,9.78189E+12,"Fantasy fiction, American"
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,0670038717,9.78067E+12,Fiction
15320,Exquisite Corpse,Poppy Z. Brite,3.75,0684836270,9.78068E+12,Fiction
7531,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,Laurie Notaro,3.88,0375760911,9.78038E+12,
37070,Let It Be Love (Effingtons  #11),Victoria Alexander,3.79,0060593202,9.78006E+12,Poetry
15956,True Believer,Nicholas Sparks,3.8,0446532436,9.78045E+12,Fiction
1658,American Government: Continuity and Change  Alternate Edition,Karen  O'Connor/Larry J. Sabato,2.83,0321317106,9.78032E+12,
1937,Little Women,Louisa May Alcott/Jessie Willcox Smith/Frank T. Merrill,4.07,0517221160,9.78052E+12,Juvenile Fiction
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9.78142E+12,Fiction
32811,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,4.07,0192835025,9.78019E+12,
28087,Gabriel García Márquez: One Hundred Years of Solitude,Michael  Wood,4.54,0521316928,9.78052E+12,Fiction
30347,The Alibi,Sandra Brown,4.04,0446618675,9.78045E+12,Fiction
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,4.33,0312426119,9.78031E+12,Biography & Autobiography
22286,Clown Girl,Monica Drake/Chuck Palahniuk,3.39,0976631156,9.78098E+12,Fiction
30659,Meditations,Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay,4.23,0140449337,9.78014E+12,Humor
31916,Philosophy: The Classics,Nigel Warburton,3.89,0415356296,9.78042E+12,
5167,Cane River,Lalita Tademy,4.06,0446678457,9.78045E+12,Fiction
22656,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,3.65,0140276904,9.78014E+12,
24770,Uglies (Uglies  #1),Scott Westerfeld,3.86,0689865384,9.78069E+12,Juvenile Fiction
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,3.9,0393971678,9.78039E+12,
25129,The Ecological Approach to Visual Perception,James J. Gibson,4.26,0898599598,9.7809E+12,
13375,A Complicated Kindness (Bookclub-In-A-Box),Marilyn Herbert/Miriam Toews,4,1897082274,9.7819E+12,
39308,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,0312336241,9.78031E+12,Fiction
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,0515141666,9.78052E+12,
44053,Odes to Common Things,Pablo Neruda/Ferris Cook/Ken Krabbenhoft,4.39,0821220802,9.78082E+12,Literary Criticism
4337,The Zanzibar Chest,Aidan Hartley,4.01,1594480117,9.78159E+12,Biography & Autobiography
28877,Red Dragon (Hannibal Lecter  #1),Thomas  Harris,4.04,0525945563,9.78053E+12,Fiction
44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,Stephanie McCurry,3.69,0195117956,9.7802E+12,
38211,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,3.95,0340831200,9.78034E+12,Religion
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Simon Goldhill,3.73,0521479347,9.78052E+12,
41278,Kick the Can (One-Eyed Mack  #1),Jim Lehrer,3.85,1571780599,9.78157E+12,Fiction
19295,Ten Days to Self-Esteem,David D. Burns,3.96,0688094554,9.78069E+12,Self-Help
7534,There's a (Slight) Chance I Might Be Going to Hell: A Novel of Sewer Pipes  Pageant Queens  and Big Trouble,Laurie Notaro,3.55,1400065011,9.7814E+12,
41379,As Nature Made Him: The Boy Who Was Raised as a Girl,John Colapinto,3.97,0060929596,9.78006E+12,Biography & Autobiography
42926,Nightingale's Song,Kate Pennington,3.02,0340878754,9.78034E+12,
23526,Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell,4.12,0517588374,9.78052E+12,
32691,Four Past Midnight,Stephen King,3.93,0451213599,9.78045E+12,Fiction
41097,What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated,Peter D'Epiro/Mary Desmond Pinkowish,3.77,0385490623,9.78039E+12,
